city,year,grid_x,grid_y,grid_id,business_count,occupied_count,vacant_count,known_occupation_count,unknown_occupation_count,vacancy_rate,business_diversity,rateable_value_total,rateable_value_median,floor_area_total
Liverpool,2016,339750,385250,Liverpool_339750_385250,4,2,0,2,2,0.0,-0.0,7975.0,2050.0,136.20000000000002
Liverpool,2016,339750,386250,Liverpool_339750_386250,1,0,0,0,1,,-0.0,29500.0,29500.0,357.3
Liverpool,2016,339750,386500,Liverpool_339750_386500,5,1,0,1,4,0.0,0.5004024235381879,139750.0,69875.0,393.5
Liverpool,2016,339750,387000,Liverpool_339750_387000,8,5,0,5,3,0.0,0.37677016125643675,37950.0,2350.0,269.9
Liverpool,2016,339750,387750,Liverpool_339750_387750,9,2,0,2,7,0.0,0.6365141682948128,172500.0,14750.0,1061.58
Liverpool,2016,339750,388000,Liverpool_339750_388000,4,0,0,0,4,,-0.0,26900.0,9200.0,192.89999999999998
Liverpool,2016,339750,390500,Liverpool_339750_390500,3,1,0,1,2,0.0,0.6365141682948128,5000.0,5000.0,244.02
Liverpool,2016,339750,391000,Liverpool_339750_391000,9,1,0,1,8,0.0,0.34883209584303193,86775.0,1925.0,357.2
Liverpool,2016,339750,391250,Liverpool_339750_391250,1,1,0,1,0,0.0,-0.0,89000.0,89000.0,
Liverpool,2016,339750,392750,Liverpool_339750_392750,8,5,0,5,3,0.0,-0.0,25900.0,3800.0,555.9
Liverpool,2016,339750,394000,Liverpool_339750_394000,1,0,0,0,1,,-0.0,,,
Liverpool,2016,339750,395000,Liverpool_339750_395000,1,0,0,0,1,,-0.0,17500.0,17500.0,
Liverpool,2016,339750,396000,Liverpool_339750_396000,5,0,0,0,5,,0.5004024235381879,,,274.4
Liverpool,2016,339750,396750,Liverpool_339750_396750,1,0,0,0,1,,-0.0,,,320.5
Liverpool,2016,340000,383500,Liverpool_340000_383500,15,7,0,7,8,0.0,0.24493002679463532,58131.0,4500.0,2099.04
Liverpool,2016,340000,384000,Liverpool_340000_384000,2,0,1,1,1,1.0,-0.0,5975.0,5975.0,
Liverpool,2016,340000,384250,Liverpool_340000_384250,1,1,0,1,0,0.0,-0.0,2425.0,2425.0,59.53
Liverpool,2016,340000,384500,Liverpool_340000_384500,33,10,1,11,22,0.09090909090909091,0.2706407936167973,127600.0,3000.0,3482.76
Liverpool,2016,340000,385000,Liverpool_340000_385000,2,1,0,1,1,0.0,-0.0,11450.0,5725.0,260.8
Liverpool,2016,340000,385500,Liverpool_340000_385500,10,3,1,4,6,0.25,-0.0,43150.0,4175.0,671.3
Liverpool,2016,340000,385750,Liverpool_340000_385750,2,0,0,0,2,,-0.0,2335.0,1167.5,40.2
Liverpool,2016,340000,386250,Liverpool_340000_386250,4,3,0,3,1,0.0,0.5623351446188083,16600.0,4175.0,285.5
Liverpool,2016,340000,386500,Liverpool_340000_386500,8,4,0,4,4,0.0,0.9743147528693494,1835500.0,8500.0,22713.2
Liverpool,2016,340000,388500,Liverpool_340000_388500,9,4,0,4,5,0.0,0.34883209584303193,139350.0,9100.0,662.4000000000001
Liverpool,2016,340000,389750,Liverpool_340000_389750,4,1,0,1,3,0.0,-0.0,4050.0,2025.0,321.3
Liverpool,2016,340000,390000,Liverpool_340000_390000,2,0,0,0,2,,-0.0,1675.0,1675.0,164.33
Liverpool,2016,340000,390250,Liverpool_340000_390250,15,4,0,4,11,0.0,0.24493002679463532,121400.0,6250.0,4066.0999999999995
Liverpool,2016,340000,390500,Liverpool_340000_390500,1,1,0,1,0,0.0,-0.0,4900.0,4900.0,41.8
Liverpool,2016,340000,391250,Liverpool_340000_391250,15,3,1,4,11,0.25,-0.0,69550.0,5900.0,1306.2999999999997
Liverpool,2016,340000,392500,Liverpool_340000_392500,19,4,0,4,15,0.0,0.20619205063323187,57500.0,2750.0,1516.48
Liverpool,2016,340000,392750,Liverpool_340000_392750,14,6,0,6,8,0.0,0.25731864054383163,46350.0,3350.0,824.4
Liverpool,2016,340000,395000,Liverpool_340000_395000,11,3,0,3,8,0.0,0.47413931305783735,29060.0,3100.0,1366.5
Liverpool,2016,340000,395250,Liverpool_340000_395250,20,1,0,1,19,0.0,0.3250829733914482,28725.0,2300.0,2692.4999999999995
Liverpool,2016,340250,383750,Liverpool_340250_383750,4,1,0,1,3,0.0,-0.0,7040.0,1170.0,382.0
Liverpool,2016,340250,384000,Liverpool_340250_384000,4,1,0,1,3,0.0,0.5623351446188083,2450.0,2450.0,260.5
Liverpool,2016,340250,384250,Liverpool_340250_384250,35,10,0,10,25,0.0,0.6315277672970718,489050.0,3475.0,11193.36
Liverpool,2016,340250,384500,Liverpool_340250_384500,43,13,1,14,29,0.07142857142857142,0.4669872708096832,157950.0,3850.0,3357.75
Liverpool,2016,340250,384750,Liverpool_340250_384750,2,0,0,0,2,,0.6931471805599453,14450.0,7225.0,325.71
Liverpool,2016,340250,385750,Liverpool_340250_385750,9,2,1,3,6,0.3333333333333333,-0.0,25650.0,3600.0,614.15
Liverpool,2016,340250,388500,Liverpool_340250_388500,15,5,0,5,10,0.0,-0.0,68725.0,5200.0,1088.9
Liverpool,2016,340250,388750,Liverpool_340250_388750,2,0,0,0,2,,-0.0,8300.0,4150.0,167.3
Liverpool,2016,340250,389000,Liverpool_340250_389000,5,0,1,1,4,1.0,0.5004024235381879,51050.0,8600.0,623.6
Liverpool,2016,340250,389250,Liverpool_340250_389250,18,6,1,7,11,0.14285714285714285,0.5566469035821068,295800.0,8050.0,1750.07
Liverpool,2016,340250,390000,Liverpool_340250_390000,7,3,0,3,4,0.0,-0.0,24650.0,4025.0,607.56
Liverpool,2016,340250,390250,Liverpool_340250_390250,7,3,0,3,4,0.0,0.7963116401738131,56450.0,5500.0,337.3
Liverpool,2016,340250,391250,Liverpool_340250_391250,3,1,0,1,2,0.0,0.6365141682948128,1756500.0,878250.0,14282.8
Liverpool,2016,340250,391500,Liverpool_340250_391500,4,0,0,0,4,,1.0397207708399179,25700.0,12850.0,1546.5
Liverpool,2016,340250,392000,Liverpool_340250_392000,15,6,0,6,9,0.0,0.24493002679463532,99850.0,7250.0,1656.93
Liverpool,2016,340250,392250,Liverpool_340250_392250,1,1,0,1,0,0.0,-0.0,19750.0,19750.0,419.84
Liverpool,2016,340250,392500,Liverpool_340250_392500,2,2,0,2,0,0.0,-0.0,157500.0,78750.0,
Liverpool,2016,340250,392750,Liverpool_340250_392750,9,3,1,4,5,0.25,-0.0,42975.0,4950.0,591.5000000000001
Liverpool,2016,340250,395250,Liverpool_340250_395250,1,0,0,0,1,,-0.0,,,62.4
Liverpool,2016,340250,395750,Liverpool_340250_395750,1,0,0,0,1,,-0.0,13250.0,13250.0,
Liverpool,2016,340500,383500,Liverpool_340500_383500,1,0,0,0,1,,-0.0,740.0,740.0,49.6
Liverpool,2016,340500,383750,Liverpool_340500_383750,1,0,0,0,1,,-0.0,1000.0,1000.0,25.4
Liverpool,2016,340500,384250,Liverpool_340500_384250,19,6,1,7,12,0.14285714285714285,0.40945861869508926,238300.0,9750.0,4612.339999999999
Liverpool,2016,340500,384500,Liverpool_340500_384500,4,0,0,0,4,,0.6931471805599453,343250.0,171625.0,4192.96
Liverpool,2016,340500,384750,Liverpool_340500_384750,13,3,0,3,10,0.0,0.2711893730418441,41150.0,3350.0,641.5000000000001
Liverpool,2016,340500,385000,Liverpool_340500_385000,3,2,0,2,1,0.0,-0.0,9800.0,3450.0,214.3
Liverpool,2016,340500,385750,Liverpool_340500_385750,9,3,1,4,5,0.25,-0.0,38700.0,5500.0,664.37
Liverpool,2016,340500,387500,Liverpool_340500_387500,1,0,0,0,1,,-0.0,5600.0,5600.0,59.76
Liverpool,2016,340500,388750,Liverpool_340500_388750,6,3,0,3,3,0.0,-0.0,29950.0,6500.0,398.49999999999994
Liverpool,2016,340500,389000,Liverpool_340500_389000,4,2,0,2,2,0.0,0.6931471805599453,23200.0,4975.0,388.23
Liverpool,2016,340500,389250,Liverpool_340500_389250,8,3,0,3,5,0.0,-0.0,45650.0,4950.0,793.7
Liverpool,2016,340500,390250,Liverpool_340500_390250,8,1,0,1,7,0.0,0.37677016125643675,20125.0,2000.0,1599.8
Liverpool,2016,340500,391500,Liverpool_340500_391500,14,3,0,3,11,0.0,0.25731864054383163,80050.0,3925.0,667.3299999999999
Liverpool,2016,340500,391750,Liverpool_340500_391750,5,2,0,2,3,0.0,-0.0,31900.0,8000.0,337.3
Liverpool,2016,340500,392000,Liverpool_340500_392000,7,1,0,1,6,0.0,-0.0,26900.0,6700.0,576.4
Liverpool,2016,340500,393000,Liverpool_340500_393000,1,0,0,0,1,,-0.0,16250.0,16250.0,82.65
Liverpool,2016,340500,395750,Liverpool_340500_395750,14,7,0,7,7,0.0,-0.0,72510.0,4550.0,1280.38
Liverpool,2016,340500,396750,Liverpool_340500_396750,2,0,0,0,2,,-0.0,0.0,0.0,20156.2
Liverpool,2016,340750,383500,Liverpool_340750_383500,2,1,0,1,1,0.0,-0.0,2975.0,1487.5,75.0
Liverpool,2016,340750,388750,Liverpool_340750_388750,16,5,0,5,11,0.0,0.2337916587064593,120150.0,8050.0,1538.49
Liverpool,2016,340750,389000,Liverpool_340750_389000,7,1,0,1,6,0.0,-0.0,43700.0,6400.0,326.59999999999997
Liverpool,2016,340750,389750,Liverpool_340750_389750,3,1,0,1,2,0.0,0.6365141682948128,10850.0,5425.0,247.89999999999998
Liverpool,2016,340750,390000,Liverpool_340750_390000,1,0,0,0,1,,-0.0,54250.0,54250.0,
Liverpool,2016,340750,391000,Liverpool_340750_391000,6,1,0,1,5,0.0,-0.0,13450.0,2800.0,305.4
Liverpool,2016,340750,391500,Liverpool_340750_391500,29,7,1,8,21,0.125,0.813111017499334,162050.0,4525.0,2404.9100000000003
Liverpool,2016,340750,392250,Liverpool_340750_392250,11,0,0,0,11,,0.47413931305783735,71800.0,6800.0,1421.32
Liverpool,2016,340750,396250,Liverpool_340750_396250,3,0,0,0,3,,-0.0,10100.0,3100.0,247.6
Liverpool,2016,341000,385000,Liverpool_341000_385000,1,0,0,0,1,,-0.0,3600.0,3600.0,41.2
Liverpool,2016,341000,389000,Liverpool_341000_389000,3,1,0,1,2,0.0,-0.0,26350.0,13175.0,420.7
Liverpool,2016,341000,389500,Liverpool_341000_389500,10,6,0,6,4,0.0,0.3250829733914482,38275.0,3300.0,749.85
Liverpool,2016,341000,390250,Liverpool_341000_390250,2,1,0,1,1,0.0,-0.0,5200.0,2600.0,102.0
Liverpool,2016,341000,391750,Liverpool_341000_391750,3,2,0,2,1,0.0,0.6365141682948128,323000.0,68000.0,2050.64
Liverpool,2016,341000,393500,Liverpool_341000_393500,11,4,0,4,7,0.0,1.0335620542068176,1142575.0,7350.0,11160.920000000002
Liverpool,2016,341250,383750,Liverpool_341250_383750,2,1,0,1,1,0.0,0.6931471805599453,157700.0,78850.0,902.72
Liverpool,2016,341250,384000,Liverpool_341250_384000,3,0,0,0,3,,-0.0,5825.0,2025.0,110.1
Liverpool,2016,341250,389750,Liverpool_341250_389750,2,0,0,0,2,,-0.0,6250.0,3125.0,93.5
Liverpool,2016,341250,390000,Liverpool_341250_390000,3,0,0,0,3,,-0.0,8600.0,4300.0,180.0
Liverpool,2016,341250,390250,Liverpool_341250_390250,1,0,0,0,1,,-0.0,3800.0,3800.0,57.9
Liverpool,2016,341250,393250,Liverpool_341250_393250,1,0,0,0,1,,-0.0,,,126.2
Liverpool,2016,341500,384000,Liverpool_341500_384000,41,10,1,11,30,0.09090909090909091,0.3083386903452212,13781700.0,345000.0,52792.520000000004
Liverpool,2016,341500,386750,Liverpool_341500_386750,1,0,0,0,1,,-0.0,22500.0,22500.0,
Liverpool,2016,341500,389000,Liverpool_341500_389000,1,1,0,1,0,0.0,-0.0,103000.0,103000.0,
Liverpool,2016,341500,391500,Liverpool_341500_391500,2,1,0,1,1,0.0,-0.0,11600.0,5800.0,225.58
Liverpool,2016,341500,391750,Liverpool_341500_391750,2,0,0,0,2,,-0.0,50050.0,25025.0,932.4
Liverpool,2016,341500,393250,Liverpool_341500_393250,10,5,0,5,5,0.0,-0.0,21100.0,2100.0,597.8199999999999
Liverpool,2016,341500,395000,Liverpool_341500_395000,8,3,1,4,4,0.25,0.37677016125643675,65700.0,5300.0,552.8
Liverpool,2016,341750,384250,Liverpool_341750_384250,1,0,0,0,1,,-0.0,,,218.58
Liverpool,2016,341750,386250,Liverpool_341750_386250,1,0,0,0,1,,-0.0,21500.0,21500.0,476.02
Liverpool,2016,341750,386750,Liverpool_341750_386750,5,2,0,2,3,0.0,0.5004024235381879,30725.0,2850.0,475.99999999999994
Liverpool,2016,341750,387000,Liverpool_341750_387000,4,3,1,4,0,0.25,0.5623351446188083,8450.0,2725.0,155.5
Liverpool,2016,341750,391250,Liverpool_341750_391250,2,0,0,0,2,,-0.0,8100.0,8100.0,
Liverpool,2016,341750,391500,Liverpool_341750_391500,17,2,0,2,15,0.0,-0.0,68450.0,5100.0,1123.63
Liverpool,2016,341750,391750,Liverpool_341750_391750,13,1,0,1,12,0.0,-0.0,76000.0,5000.0,1056.6799999999998
Liverpool,2016,341750,392500,Liverpool_341750_392500,9,4,0,4,5,0.0,0.34883209584303193,43400.0,4000.0,879.75
Liverpool,2016,341750,392750,Liverpool_341750_392750,3,1,0,1,2,0.0,1.0986122886681096,26100.0,13050.0,645.83
Liverpool,2016,341750,393500,Liverpool_341750_393500,2,1,0,1,1,0.0,0.6931471805599453,14575.0,7287.5,25.33
Liverpool,2016,342000,382500,Liverpool_342000_382500,1,1,0,1,0,0.0,-0.0,3250.0,3250.0,
Liverpool,2016,342000,383500,Liverpool_342000_383500,459,302,13,315,144,0.04126984126984127,-0.0,56089.0,93.0,2957.1499999999996
Liverpool,2016,342000,384250,Liverpool_342000_384250,1,0,0,0,1,,-0.0,7000.0,7000.0,218.58
Liverpool,2016,342000,384500,Liverpool_342000_384500,3,0,0,0,3,,0.6365141682948128,75500.0,9200.0,648.2
Liverpool,2016,342000,385250,Liverpool_342000_385250,1,0,0,0,1,,-0.0,78500.0,78500.0,
Liverpool,2016,342000,386250,Liverpool_342000_386250,1,0,0,0,1,,-0.0,20750.0,20750.0,
Liverpool,2016,342000,386500,Liverpool_342000_386500,8,1,0,1,7,0.0,0.9743147528693494,660600.0,24000.0,13329.099999999999
Liverpool,2016,342000,386750,Liverpool_342000_386750,2,0,0,0,2,,0.6931471805599453,,,90.3
Liverpool,2016,342000,388250,Liverpool_342000_388250,2,0,0,0,2,,-0.0,19750.0,19750.0,
Liverpool,2016,342000,388500,Liverpool_342000_388500,29,2,0,2,27,0.0,0.47875333041028967,283750.0,13500.0,4931.209999999999
Liverpool,2016,342000,389000,Liverpool_342000_389000,7,1,0,1,6,0.0,-0.0,23400.0,4350.0,616.5
Liverpool,2016,342000,389250,Liverpool_342000_389250,1,0,0,0,1,,-0.0,,,72.2
Liverpool,2016,342000,389500,Liverpool_342000_389500,2,0,0,0,2,,0.6931471805599453,,,82.1
Liverpool,2016,342000,391000,Liverpool_342000_391000,8,1,0,1,7,0.0,-0.0,61900.0,6550.0,652.08
Liverpool,2016,342000,391750,Liverpool_342000_391750,1,0,0,0,1,,-0.0,14250.0,14250.0,433.24
Liverpool,2016,342000,392500,Liverpool_342000_392500,11,4,0,4,7,0.0,0.30463609734923813,86450.0,3975.0,1405.63
Liverpool,2016,342250,384250,Liverpool_342250_384250,1,1,0,1,0,0.0,-0.0,3850.0,3850.0,151.5
Liverpool,2016,342250,384500,Liverpool_342250_384500,1,1,0,1,0,0.0,-0.0,107000.0,107000.0,1616.3
Liverpool,2016,342250,384750,Liverpool_342250_384750,42,12,1,13,29,0.07692307692307693,0.7322261769722849,3697250.0,16500.0,56201.92
Liverpool,2016,342250,386500,Liverpool_342250_386500,42,8,0,8,34,0.0,0.4451435707843082,362150.0,9450.0,3390.3599999999997
Liverpool,2016,342250,386750,Liverpool_342250_386750,45,14,1,15,30,0.06666666666666667,0.8496229753400615,1357100.0,9400.0,13950.47
Liverpool,2016,342250,387500,Liverpool_342250_387500,1,0,0,0,1,,-0.0,,,3125.3
Liverpool,2016,342250,391500,Liverpool_342250_391500,3,1,1,2,1,0.5,-0.0,15800.0,7900.0,547.91
Liverpool,2016,342500,383000,Liverpool_342500_383000,33,4,3,7,26,0.42857142857142855,-0.0,122700.0,2900.0,2317.2899999999995
Liverpool,2016,342500,383750,Liverpool_342500_383750,2,0,0,0,2,,0.6931471805599453,434500.0,217250.0,14898.55
Liverpool,2016,342500,384000,Liverpool_342500_384000,2,1,0,1,1,0.0,0.6931471805599453,206500.0,103250.0,4630.66
Liverpool,2016,342500,384250,Liverpool_342500_384250,1,1,0,1,0,0.0,-0.0,19000.0,19000.0,488.0
Liverpool,2016,342500,385000,Liverpool_342500_385000,1,1,0,1,0,0.0,-0.0,91500.0,91500.0,
Liverpool,2016,342500,386000,Liverpool_342500_386000,1,0,0,0,1,,-0.0,7800.0,7800.0,187.5
Liverpool,2016,342500,386250,Liverpool_342500_386250,1,0,1,1,0,1.0,-0.0,2025.0,2025.0,19.0
Liverpool,2016,342500,386500,Liverpool_342500_386500,3,1,0,1,2,0.0,1.0986122886681096,17950.0,8975.0,330.70000000000005
Liverpool,2016,342500,387500,Liverpool_342500_387500,8,4,0,4,4,0.0,0.5623351446188083,167650.0,7700.0,1169.1000000000001
Liverpool,2016,342500,387750,Liverpool_342500_387750,10,3,0,3,7,0.0,-0.0,69100.0,8600.0,844.11
Liverpool,2016,342500,388500,Liverpool_342500_388500,1,0,0,0,1,,-0.0,,,
Liverpool,2016,342500,388750,Liverpool_342500_388750,1,0,0,0,1,,-0.0,280.0,280.0,7.0
Liverpool,2016,342750,382750,Liverpool_342750_382750,3,2,1,3,0,0.3333333333333333,-0.0,13400.0,4600.0,312.13
Liverpool,2016,342750,384250,Liverpool_342750_384250,5,0,2,2,3,1.0,0.5004024235381879,487350.0,6600.0,6115.419999999999
Liverpool,2016,342750,385000,Liverpool_342750_385000,1,0,0,0,1,,-0.0,18250.0,18250.0,266.0
Liverpool,2016,342750,386750,Liverpool_342750_386750,9,4,0,4,5,0.0,-0.0,45100.0,4750.0,498.70000000000005
Liverpool,2016,342750,387500,Liverpool_342750_387500,5,0,0,0,5,,0.5004024235381879,26650.0,3300.0,192.40000000000003
Liverpool,2016,342750,388250,Liverpool_342750_388250,1,0,0,0,1,,-0.0,1500000.0,1500000.0,6939.0
Liverpool,2016,342750,388500,Liverpool_342750_388500,64,19,3,22,42,0.13636363636363635,0.13906079845474112,1670150.0,20250.0,25268.04
Liverpool,2016,343000,383500,Liverpool_343000_383500,10,1,0,1,9,0.0,-0.0,26975.0,2325.0,808.83
Liverpool,2016,343000,384000,Liverpool_343000_384000,1,0,0,0,1,,-0.0,100000.0,100000.0,1182.3
Liverpool,2016,343000,384750,Liverpool_343000_384750,12,6,0,6,6,0.0,0.45056120886630463,86100.0,7200.0,1064.29
Liverpool,2016,343000,385000,Liverpool_343000_385000,14,3,0,3,11,0.0,0.509137344082687,141150.0,8350.0,1448.82
Liverpool,2016,343000,385500,Liverpool_343000_385500,1,0,0,0,1,,-0.0,11000.0,11000.0,122.2
Liverpool,2016,343000,386250,Liverpool_343000_386250,10,4,0,4,6,0.0,0.3250829733914482,44500.0,3850.0,840.6000000000001
Liverpool,2016,343000,387750,Liverpool_343000_387750,8,0,0,0,8,,0.7356219397587946,9100.0,9100.0,814.8000000000001
Liverpool,2016,343000,388250,Liverpool_343000_388250,6,3,0,3,3,0.0,0.45056120886630463,67250.0,11250.0,648.0500000000001
Liverpool,2016,343000,388500,Liverpool_343000_388500,1,0,0,0,1,,-0.0,76000.0,76000.0,282.3
Liverpool,2016,343250,382500,Liverpool_343250_382500,1,0,0,0,1,,-0.0,,,751.68
Liverpool,2016,343250,382750,Liverpool_343250_382750,6,4,0,4,2,0.0,-0.0,9175.0,1675.0,347.5
Liverpool,2016,343250,383000,Liverpool_343250_383000,5,3,0,3,2,0.0,-0.0,7850.0,1925.0,431.0
Liverpool,2016,343250,384000,Liverpool_343250_384000,3,0,0,0,3,,0.6365141682948128,10000.0,5000.0,267.28
Liverpool,2016,343250,385000,Liverpool_343250_385000,5,0,1,1,4,1.0,0.9502705392332347,49300.0,10450.0,684.6
Liverpool,2016,343250,385250,Liverpool_343250_385250,1,0,0,0,1,,-0.0,14250.0,14250.0,198.1
Liverpool,2016,343250,386500,Liverpool_343250_386500,2,0,0,0,2,,0.6931471805599453,37650.0,18825.0,62.7
Liverpool,2016,343250,388250,Liverpool_343250_388250,2,1,0,1,1,0.0,0.6931471805599453,31100.0,15550.0,112.6
Liverpool,2016,343250,388750,Liverpool_343250_388750,3,0,0,0,3,,-0.0,6450.0,3225.0,290.6
Liverpool,2016,343500,382750,Liverpool_343500_382750,1,1,0,1,0,0.0,-0.0,21250.0,21250.0,526.9
Liverpool,2016,343500,384000,Liverpool_343500_384000,27,12,0,12,15,0.0,0.4709001279172663,171560.0,4000.0,7466.609999999999
Liverpool,2016,344000,382750,Liverpool_344000_382750,7,3,0,3,4,0.0,0.410116318288409,43800.0,5600.0,1598.4
Liverpool,2016,344000,383250,Liverpool_344000_383250,17,1,1,2,15,0.5,0.6774944044487072,2549250.0,15500.0,27659.88
Liverpool,2016,344000,388000,Liverpool_344000_388000,6,0,0,0,6,,-0.0,18075.0,2637.5,582.3
Liverpool,2016,344000,388500,Liverpool_344000_388500,12,3,0,3,9,0.0,-0.0,34625.0,4100.0,1877.6399999999999
Liverpool,2016,344250,383250,Liverpool_344250_383250,1,0,0,0,1,,-0.0,,,
Liverpool,2016,344250,388500,Liverpool_344250_388500,1,0,0,0,1,,-0.0,5300.0,5300.0,
Liverpool,2016,344750,382750,Liverpool_344750_382750,1,1,0,1,0,0.0,-0.0,3150.0,3150.0,112.02
Liverpool,2016,344750,383250,Liverpool_344750_383250,5,1,0,1,4,0.0,0.5004024235381879,26650.0,2550.0,325.5
Liverpool,2016,345000,383000,Liverpool_345000_383000,16,4,1,5,11,0.2,-0.0,37625.0,2275.0,1299.23
Liverpool,2016,345000,387500,Liverpool_345000_387500,8,2,0,2,6,0.0,-0.0,11400.0,2325.0,532.6
Liverpool,2016,345250,383500,Liverpool_345250_383500,1,1,0,1,0,0.0,-0.0,14500.0,14500.0,83.3
Liverpool,2025,333500,390500,Liverpool_333500_390500,2,0,0,0,2,,0.6931471805599453,40750.0,20375.0,355.91
Liverpool,2025,333500,390750,Liverpool_333500_390750,10,7,0,7,3,0.0,0.6931471805599453,100100.0,8500.0,1530.6200000000003
Liverpool,2025,333500,391000,Liverpool_333500_391000,2,0,0,0,2,,0.6931471805599453,289600.0,144800.0,2451.44
Liverpool,2025,333500,391500,Liverpool_333500_391500,3,3,0,3,0,0.0,0.6365141682948128,52000.0,13250.0,1435.27
Liverpool,2025,333500,391750,Liverpool_333500_391750,5,4,0,4,1,0.0,0.6730116670092565,70500.0,14500.0,1342.3899999999999
Liverpool,2025,333500,392000,Liverpool_333500_392000,2,0,2,2,0,1.0,-0.0,70000.0,35000.0,
Liverpool,2025,333500,392250,Liverpool_333500_392250,1,1,0,1,0,0.0,-0.0,3250.0,3250.0,
Liverpool,2025,333500,392500,Liverpool_333500_392500,4,2,1,3,1,0.3333333333333333,0.5623351446188083,86000.0,23375.0,3224.9700000000003
Liverpool,2025,333500,393000,Liverpool_333500_393000,1,0,1,1,0,1.0,-0.0,4000.0,4000.0,75.33
Liverpool,2025,333500,394000,Liverpool_333500_394000,3,1,0,1,2,0.0,-0.0,18200.0,9100.0,914.9999999999999
Liverpool,2025,333750,390000,Liverpool_333750_390000,14,11,0,11,3,0.0,0.410116318288409,225680.0,2037.5,2763.0600000000004
Liverpool,2025,333750,390250,Liverpool_333750_390250,64,53,0,53,11,0.0,0.13906079845474112,265155.0,1387.5,3826.04
Liverpool,2025,333750,390500,Liverpool_333750_390500,3,3,0,3,0,0.0,1.0986122886681096,110300.0,27500.0,762.1700000000001
Liverpool,2025,333750,390750,Liverpool_333750_390750,5,4,0,4,1,0.0,0.9502705392332347,112450.0,21000.0,661.44
Liverpool,2025,333750,391000,Liverpool_333750_391000,1,1,0,1,0,0.0,-0.0,280000.0,280000.0,2082.28
Liverpool,2025,333750,391500,Liverpool_333750_391500,10,6,1,7,3,0.14285714285714285,0.8018185525433372,130700.0,6800.0,2271.3
Liverpool,2025,333750,391750,Liverpool_333750_391750,15,6,1,7,8,0.14285714285714285,0.8532361505557784,198300.0,7400.0,5429.130000000001
Liverpool,2025,333750,392250,Liverpool_333750_392250,3,1,0,1,2,0.0,0.6365141682948128,14325.0,3150.0,386.5
Liverpool,2025,333750,392500,Liverpool_333750_392500,6,4,0,4,2,0.0,0.8675632284814612,224750.0,17375.0,3899.9
Liverpool,2025,333750,392750,Liverpool_333750_392750,3,2,1,3,0,0.3333333333333333,1.0986122886681096,10650.0,4050.0,1437.6
Liverpool,2025,333750,393000,Liverpool_333750_393000,4,3,0,3,1,0.0,-0.0,431400.0,84250.0,4489.08
Liverpool,2025,333750,393750,Liverpool_333750_393750,2,1,0,1,1,0.0,-0.0,12750.0,6375.0,182.71
Liverpool,2025,333750,394000,Liverpool_333750_394000,10,8,1,9,1,0.1111111111111111,0.3250829733914482,384000.0,6200.0,7419.25
Liverpool,2025,334000,389500,Liverpool_334000_389500,37,21,0,21,16,0.0,0.8343349401576617,1472325.0,34000.0,5310.08
Liverpool,2025,334000,389750,Liverpool_334000_389750,5,2,0,2,3,0.0,-0.0,480000.0,93000.0,2042.6
Liverpool,2025,334000,390000,Liverpool_334000_390000,11,6,0,6,5,0.0,0.8599672810355049,409900.0,26750.0,1449.3700000000001
Liverpool,2025,334000,390250,Liverpool_334000_390250,119,62,15,77,42,0.19480519480519481,0.9579790192772819,2666425.0,6150.0,22369.59
Liverpool,2025,334000,390500,Liverpool_334000_390500,97,71,9,80,17,0.1125,0.7598909604032762,977360.0,4800.0,10932.41
Liverpool,2025,334000,390750,Liverpool_334000_390750,12,7,0,7,5,0.0,0.887694275799104,259270.0,18250.0,1735.8700000000003
Liverpool,2025,334000,391000,Liverpool_334000_391000,1,0,1,1,0,1.0,-0.0,0.0,0.0,
Liverpool,2025,334000,391250,Liverpool_334000_391250,1,1,0,1,0,0.0,-0.0,119000.0,119000.0,1133.13
Liverpool,2025,334000,391500,Liverpool_334000_391500,5,4,0,4,1,0.0,0.5004024235381879,61900.0,8300.0,686.34
Liverpool,2025,334000,392500,Liverpool_334000_392500,2,2,0,2,0,0.0,-0.0,99750.0,49875.0,4339.62
Liverpool,2025,334000,393250,Liverpool_334000_393250,2,0,0,0,2,,0.6931471805599453,275000.0,137500.0,2559.1
Liverpool,2025,334000,393500,Liverpool_334000_393500,3,1,0,1,2,0.0,-0.0,21200.0,6600.0,459.40999999999997
Liverpool,2025,334000,393750,Liverpool_334000_393750,1,1,0,1,0,0.0,-0.0,5000.0,5000.0,268.0
Liverpool,2025,334000,394000,Liverpool_334000_394000,5,3,0,3,2,0.0,-0.0,46500.0,7900.0,994.87
Liverpool,2025,334250,389250,Liverpool_334250_389250,1,1,0,1,0,0.0,-0.0,66000.0,66000.0,405.9
Liverpool,2025,334250,389500,Liverpool_334250_389500,2,1,0,1,1,0.0,0.6931471805599453,91000.0,45500.0,414.37
Liverpool,2025,334250,389750,Liverpool_334250_389750,5,1,0,1,4,0.0,0.6730116670092565,244000.0,91000.0,2321.61
Liverpool,2025,334250,390000,Liverpool_334250_390000,77,45,0,45,32,0.0,0.571055798073383,11542900.0,131500.0,70892.67
Liverpool,2025,334250,390250,Liverpool_334250_390250,152,93,3,96,56,0.03125,1.0361771811538951,6518750.0,26750.0,24409.499999999996
Liverpool,2025,334250,390500,Liverpool_334250_390500,102,65,7,72,30,0.09722222222222222,0.8311708589595075,1292375.0,9200.0,8169.36
