city,grid_id,grid_x,grid_y,business_count_2016,vacancy_rate_2016,business_diversity_2016,rateable_value_total_2016,rateable_value_median_2016,known_occupation_count_2016,business_count_2025,vacancy_rate_2025,business_diversity_2025,rateable_value_total_2025,rateable_value_median_2025,known_occupation_count_2025,business_count_change,business_count_pct_change,vacancy_rate_pp_change,business_diversity_change,rateable_value_total_change,rateable_value_total_pct_change,cell_status
Birmingham,Birmingham_402000_279500,402000,279500,53.0,0.06666666666666667,0.6194485403188649,1576750.0,19500.0,30.0,48.0,0.0,0.788072791682896,1253675.0,16125.0,21.0,-5.0,-9.433962264150944,-6.666666666666667,0.16862425136403114,-323075.0,-20.48993182178532,declined
Birmingham,Birmingham_402000_279750,402000,279750,187.0,0.1038961038961039,0.26368710105318294,3027395.0,14500.0,77.0,89.0,0.0,0.3603284611488492,1674355.0,14250.0,46.0,-98.0,-52.406417112299465,-10.38961038961039,0.09664136009566626,-1353040.0,-44.69320983882182,declined
Birmingham,Birmingham_402000_281250,402000,281250,1.0,0.0,-0.0,9600.0,9600.0,1.0,1.0,,-0.0,25500.0,25500.0,0.0,0.0,0.0,,0.0,15900.0,165.625,persistent
Birmingham,Birmingham_402000_282000,402000,282000,51.0,0.02857142857142857,0.19262573846117467,452450.0,8000.0,35.0,48.0,0.0,0.10126481756679193,744370.0,13500.0,25.0,-3.0,-5.88235294117647,-2.857142857142857,-0.09136092089438275,291920.0,64.51983644601613,declined
Birmingham,Birmingham_402000_282250,402000,282250,6.0,0.0,-0.0,48050.0,7250.0,5.0,5.0,0.0,-0.0,80500.0,12500.0,3.0,-1.0,-16.666666666666664,0.0,0.0,32450.0,67.53381893860562,declined
Birmingham,Birmingham_402000_282500,402000,282500,1.0,1.0,-0.0,32250.0,32250.0,1.0,1.0,,-0.0,39000.0,39000.0,0.0,0.0,0.0,,0.0,6750.0,20.930232558139537,persistent
Birmingham,Birmingham_402000_284500,402000,284500,4.0,0.0,-0.0,11400.0,5700.0,2.0,2.0,0.0,-0.0,18200.0,9100.0,2.0,-2.0,-50.0,0.0,0.0,6800.0,59.64912280701754,declined
Birmingham,Birmingham_402000_284750,402000,284750,7.0,0.0,-0.0,28150.0,4300.0,6.0,4.0,0.0,-0.0,30300.0,7250.0,2.0,-3.0,-42.857142857142854,0.0,0.0,2150.0,7.63765541740675,declined
Birmingham,Birmingham_402000_285250,402000,285250,1.0,0.0,-0.0,810.0,810.0,1.0,1.0,0.0,-0.0,910.0,910.0,1.0,0.0,0.0,0.0,0.0,100.0,12.345679012345679,persistent
Birmingham,Birmingham_402250_277000,402250,277000,4.0,0.0,-0.0,10275.0,2400.0,3.0,3.0,0.0,-0.0,13950.0,3300.0,2.0,-1.0,-25.0,0.0,0.0,3675.0,35.76642335766424,declined
Birmingham,Birmingham_402250_277500,402250,277500,20.0,0.375,-0.0,62600.0,2500.0,8.0,17.0,0.0,-0.0,82200.0,3300.0,7.0,-3.0,-15.0,-37.5,0.0,19600.0,31.309904153354633,declined
Birmingham,Birmingham_402250_277750,402250,277750,2.0,1.0,-0.0,5250.0,2625.0,2.0,2.0,,-0.0,6525.0,3262.5,0.0,0.0,0.0,,0.0,1275.0,24.285714285714285,persistent
Birmingham,Birmingham_402250_278250,402250,278250,4.0,0.0,-0.0,17400.0,4500.0,3.0,4.0,0.0,-0.0,22200.0,5750.0,2.0,0.0,0.0,0.0,0.0,4800.0,27.586206896551722,persistent
Birmingham,Birmingham_402250_278750,402250,278750,5.0,0.0,0.5004024235381879,15300.0,2600.0,5.0,5.0,0.0,0.5004024235381879,19160.0,4700.0,4.0,0.0,0.0,0.0,0.0,3860.0,25.22875816993464,persistent
Birmingham,Birmingham_402250_279250,402250,279250,1.0,,-0.0,65000.0,65000.0,0.0,1.0,0.0,-0.0,52500.0,52500.0,1.0,0.0,0.0,,0.0,-12500.0,-19.230769230769234,persistent
Birmingham,Birmingham_402250_279500,402250,279500,1.0,,-0.0,2600.0,2600.0,0.0,1.0,,-0.0,,,0.0,0.0,0.0,,0.0,,,persistent
Birmingham,Birmingham_402250_280000,402250,280000,9.0,0.0,0.34883209584303193,34750.0,4200.0,6.0,10.0,0.0,0.3250829733914482,77000.0,7800.0,7.0,1.0,11.11111111111111,0.0,-0.023749122451583726,42250.0,121.58273381294964,intensified
Birmingham,Birmingham_402250_282000,402250,282000,9.0,0.0,0.5297061990576545,91775.0,8000.0,6.0,9.0,0.0,0.5297061990576545,132200.0,12875.0,7.0,0.0,0.0,0.0,0.0,40425.0,44.04794333968946,persistent
Birmingham,Birmingham_402250_282750,402250,282750,3.0,0.0,-0.0,4525.0,2262.5,1.0,3.0,0.0,-0.0,12725.0,2200.0,2.0,0.0,0.0,0.0,0.0,8200.0,181.21546961325967,persistent
Birmingham,Birmingham_402250_283250,402250,283250,6.0,0.0,-0.0,57150.0,6850.0,6.0,6.0,0.0,-0.0,75250.0,10275.0,4.0,0.0,0.0,0.0,0.0,18100.0,31.671041119860018,persistent
Birmingham,Birmingham_402250_283500,402250,283500,1.0,0.0,-0.0,20000.0,20000.0,1.0,1.0,0.0,-0.0,20000.0,20000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,persistent
Birmingham,Birmingham_402250_284000,402250,284000,14.0,0.0,0.25731864054383163,41325.0,3800.0,8.0,9.0,0.0,0.34883209584303193,60550.0,6000.0,4.0,-5.0,-35.714285714285715,0.0,0.0915134552992003,19225.0,46.521476104053235,declined
Birmingham,Birmingham_402250_285250,402250,285250,1.0,0.0,-0.0,150000.0,150000.0,1.0,1.0,0.0,-0.0,57500.0,57500.0,1.0,0.0,0.0,0.0,0.0,-92500.0,-61.66666666666667,persistent
Birmingham,Birmingham_402250_286000,402250,286000,1.0,0.0,-0.0,135000.0,135000.0,1.0,1.0,,-0.0,65000.0,65000.0,0.0,0.0,0.0,,0.0,-70000.0,-51.85185185185185,persistent
Birmingham,Birmingham_402250_286250,402250,286250,2.0,0.0,0.6931471805599453,23350.0,11675.0,2.0,2.0,,0.6931471805599453,35750.0,17875.0,0.0,0.0,0.0,,0.0,12400.0,53.104925053533194,persistent
Birmingham,Birmingham_402500_277750,402500,277750,2.0,0.0,0.6931471805599453,18200.0,9100.0,1.0,2.0,,0.6931471805599453,14500.0,7250.0,0.0,0.0,0.0,,0.0,-3700.0,-20.32967032967033,persistent
Birmingham,Birmingham_402500_278750,402500,278750,21.0,0.1,0.7801307795266322,156585.0,2362.5,10.0,15.0,0.0,0.48509409130221154,216950.0,4900.0,12.0,-6.0,-28.57142857142857,-10.0,-0.2950366882244207,60365.0,38.55094677012485,declined
Birmingham,Birmingham_402500_279000,402500,279000,1.0,0.0,-0.0,1875.0,1875.0,1.0,1.0,0.0,-0.0,3900.0,3900.0,1.0,0.0,0.0,0.0,0.0,2025.0,108.0,persistent
Birmingham,Birmingham_402500_280000,402500,280000,1.0,0.0,-0.0,8400.0,8400.0,1.0,1.0,0.0,-0.0,8100.0,8100.0,1.0,0.0,0.0,0.0,0.0,-300.0,-3.571428571428571,persistent
Birmingham,Birmingham_402500_283000,402500,283000,2.0,0.0,-0.0,5375.0,2687.5,2.0,2.0,0.0,-0.0,5375.0,2687.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,persistent
Birmingham,Birmingham_402500_284000,402500,284000,4.0,0.3333333333333333,-0.0,12625.0,5000.0,3.0,2.0,0.0,-0.0,8250.0,4125.0,1.0,-2.0,-50.0,-33.33333333333333,0.0,-4375.0,-34.65346534653465,declined
Birmingham,Birmingham_402500_284250,402500,284250,1.0,0.0,-0.0,7000.0,7000.0,1.0,1.0,,-0.0,7700.0,7700.0,0.0,0.0,0.0,,0.0,700.0,10.0,persistent
Birmingham,Birmingham_402500_284500,402500,284500,1.0,,-0.0,21500.0,21500.0,0.0,1.0,,-0.0,34250.0,34250.0,0.0,0.0,0.0,,0.0,12750.0,59.30232558139535,persistent
Birmingham,Birmingham_402500_286000,402500,286000,1.0,0.0,-0.0,1350.0,1350.0,1.0,1.0,,-0.0,2125.0,2125.0,0.0,0.0,0.0,,0.0,775.0,57.407407407407405,persistent
Birmingham,Birmingham_402500_287000,402500,287000,1.0,0.0,-0.0,6200.0,6200.0,1.0,1.0,,-0.0,7200.0,7200.0,0.0,0.0,0.0,,0.0,1000.0,16.129032258064516,persistent
Birmingham,Birmingham_402500_289750,402500,289750,4.0,0.0,-0.0,32650.0,6700.0,3.0,6.0,0.0,-0.0,92200.0,14625.0,2.0,2.0,50.0,0.0,0.0,59550.0,182.38897396630932,intensified
Birmingham,Birmingham_402750_276750,402750,276750,1.0,0.0,-0.0,7900.0,7900.0,1.0,1.0,0.0,-0.0,8700.0,8700.0,1.0,0.0,0.0,0.0,0.0,800.0,10.126582278481013,persistent
Birmingham,Birmingham_402750_277250,402750,277250,1.0,0.0,-0.0,2450.0,2450.0,1.0,0.0,,,,,,-1.0,-100.0,,,,,disappeared
Birmingham,Birmingham_402750_277500,402750,277500,1.0,0.0,-0.0,3050.0,3050.0,1.0,1.0,0.0,-0.0,4750.0,4750.0,1.0,0.0,0.0,0.0,0.0,1700.0,55.73770491803278,persistent
Birmingham,Birmingham_402750_277750,402750,277750,33.0,0.10526315789473684,0.5898691618387124,264025.0,8000.0,19.0,27.0,0.0,0.5735160760972796,246625.0,6300.0,15.0,-6.0,-18.181818181818183,-10.526315789473683,-0.016353085741432793,-17400.0,-6.59028501088912,declined
Birmingham,Birmingham_402750_278000,402750,278000,9.0,0.7142857142857143,0.34883209584303193,22990.0,2425.0,7.0,0.0,,,,,,-9.0,-100.0,,,,,disappeared
Birmingham,Birmingham_402750_278750,402750,278750,3.0,0.0,-0.0,4450.0,4450.0,1.0,1.0,0.0,-0.0,9200.0,9200.0,1.0,-2.0,-66.66666666666666,0.0,0.0,4750.0,106.74157303370787,declined
Birmingham,Birmingham_402750_281250,402750,281250,3.0,0.0,-0.0,12150.0,4000.0,1.0,3.0,0.0,-0.0,17400.0,5700.0,3.0,0.0,0.0,0.0,0.0,5250.0,43.20987654320987,persistent
Birmingham,Birmingham_402750_281750,402750,281750,6.0,0.0,-0.0,14125.0,4950.0,3.0,3.0,0.0,-0.0,43500.0,12500.0,2.0,-3.0,-50.0,0.0,0.0,29375.0,207.9646017699115,declined
Birmingham,Birmingham_402750_283250,402750,283250,1.0,,-0.0,38000.0,38000.0,0.0,1.0,,-0.0,43500.0,43500.0,0.0,0.0,0.0,,0.0,5500.0,14.473684210526317,persistent
Birmingham,Birmingham_402750_283750,402750,283750,1.0,,-0.0,57500.0,57500.0,0.0,1.0,0.0,-0.0,41000.0,41000.0,1.0,0.0,0.0,,0.0,-16500.0,-28.695652173913043,persistent
Birmingham,Birmingham_402750_284250,402750,284250,8.0,0.0,0.37677016125643675,55700.0,8750.0,3.0,7.0,0.2,0.7963116401738131,82650.0,8300.0,5.0,-1.0,-12.5,20.0,0.4195414789173763,26950.0,48.38420107719928,declined
Birmingham,Birmingham_402750_284500,402750,284500,13.0,0.0,-0.0,115750.0,7600.0,8.0,12.0,0.0,0.2868359830561607,85800.0,9375.0,4.0,-1.0,-7.6923076923076925,0.0,0.2868359830561607,-29950.0,-25.874730021598275,declined
Birmingham,Birmingham_402750_286000,402750,286000,3.0,0.0,-0.0,144500.0,61500.0,2.0,3.0,0.0,0.6365141682948128,110500.0,55250.0,1.0,0.0,0.0,0.0,0.6365141682948128,-34000.0,-23.52941176470588,persistent
Birmingham,Birmingham_402750_286750,402750,286750,4.0,0.0,-0.0,15200.0,7600.0,2.0,2.0,0.0,-0.0,20600.0,10300.0,1.0,-2.0,-50.0,0.0,0.0,5400.0,35.526315789473685,declined
Birmingham,Birmingham_402750_287000,402750,287000,2.0,0.0,-0.0,11500.0,5750.0,2.0,2.0,0.0,-0.0,15400.0,7700.0,1.0,0.0,0.0,0.0,0.0,3900.0,33.91304347826087,persistent
Birmingham,Birmingham_402750_289500,402750,289500,2.0,0.0,-0.0,6750.0,3375.0,2.0,2.0,0.5,-0.0,7550.0,3775.0,2.0,0.0,0.0,50.0,0.0,800.0,11.851851851851853,persistent
Birmingham,Birmingham_402750_290000,402750,290000,3.0,0.0,0.6365141682948128,458000.0,127000.0,3.0,3.0,,0.6365141682948128,309000.0,154500.0,0.0,0.0,0.0,,0.0,-149000.0,-32.532751091703055,persistent
Birmingham,Birmingham_403000_277250,403000,277250,1.0,0.0,-0.0,79000.0,79000.0,1.0,1.0,0.0,-0.0,46000.0,46000.0,1.0,0.0,0.0,0.0,0.0,-33000.0,-41.77215189873418,persistent
Birmingham,Birmingham_403000_280750,403000,280750,2.0,0.0,-0.0,94250.0,47125.0,1.0,1.0,0.0,-0.0,70500.0,70500.0,1.0,-1.0,-50.0,0.0,0.0,-23750.0,-25.198938992042443,declined
Birmingham,Birmingham_403000_281000,403000,281000,6.0,0.0,-0.0,15200.0,3375.0,3.0,4.0,0.0,-0.0,19125.0,4250.0,4.0,-2.0,-33.33333333333333,0.0,0.0,3925.0,25.822368421052634,declined
Birmingham,Birmingham_403000_282500,403000,282500,6.0,0.25,0.45056120886630463,51900.0,4125.0,4.0,6.0,0.0,0.45056120886630463,76750.0,7200.0,4.0,0.0,0.0,-25.0,0.0,24850.0,47.88053949903661,persistent
Birmingham,Birmingham_403000_282750,403000,282750,1.0,0.0,-0.0,6600.0,6600.0,1.0,1.0,0.0,-0.0,22500.0,22500.0,1.0,0.0,0.0,0.0,0.0,15900.0,240.9090909090909,persistent
Birmingham,Birmingham_403000_283500,403000,283500,9.0,0.0,-0.0,34075.0,3200.0,7.0,9.0,0.2,-0.0,50475.0,4750.0,5.0,0.0,0.0,20.0,0.0,16400.0,48.12912692589875,persistent
Birmingham,Birmingham_403000_284250,403000,284250,41.0,0.07142857142857142,0.5270643922575318,387050.0,7250.0,14.0,35.0,0.05263157894736842,0.355382896246011,465150.0,9100.0,19.0,-6.0,-14.634146341463413,-1.8796992481203008,-0.17168149601152077,78100.0,20.178271541144554,declined
Birmingham,Birmingham_403000_284750,403000,284750,5.0,0.0,-0.0,10100.0,5050.0,1.0,2.0,0.0,-0.0,15200.0,7600.0,1.0,-3.0,-60.0,0.0,0.0,5100.0,50.495049504950494,declined
Birmingham,Birmingham_403000_285500,403000,285500,9.0,0.0,-0.0,47750.0,7100.0,6.0,7.0,0.0,-0.0,65200.0,9600.0,4.0,-2.0,-22.22222222222222,0.0,0.0,17450.0,36.544502617801044,declined
Birmingham,Birmingham_403000_286000,403000,286000,11.0,0.125,0.30463609734923813,82250.0,6900.0,8.0,10.0,0.0,0.3250829733914482,162300.0,13625.0,3.0,-1.0,-9.090909090909092,-12.5,0.02044687604221007,80050.0,97.32522796352583,declined
Birmingham,Birmingham_403000_286750,403000,286750,1.0,0.0,-0.0,790.0,790.0,1.0,1.0,,-0.0,940.0,940.0,0.0,0.0,0.0,,0.0,150.0,18.9873417721519,persistent
Birmingham,Birmingham_403000_289500,403000,289500,4.0,0.0,0.5623351446188083,7975.0,2050.0,1.0,4.0,0.0,0.5623351446188083,15600.0,4025.0,4.0,0.0,0.0,0.0,0.0,7625.0,95.61128526645768,persistent
Birmingham,Birmingham_403000_289750,403000,289750,2.0,0.0,-0.0,4050.0,4050.0,1.0,1.0,0.0,-0.0,7900.0,7900.0,1.0,-1.0,-50.0,0.0,0.0,3850.0,95.06172839506173,declined
Birmingham,Birmingham_403000_290000,403000,290000,11.0,0.14285714285714285,0.7595473914748635,897200.0,3200.0,7.0,12.0,0.0,0.7214636866925115,607200.0,6300.0,7.0,1.0,9.090909090909092,-14.285714285714285,-0.03808370478235201,-290000.0,-32.32278198840838,intensified
Birmingham,Birmingham_403250_279250,403250,279250,1.0,0.0,-0.0,7100.0,7100.0,1.0,1.0,,-0.0,14750.0,14750.0,0.0,0.0,0.0,,0.0,7650.0,107.74647887323943,persistent
Birmingham,Birmingham_403250_280000,403250,280000,3.0,0.0,-0.0,8950.0,4475.0,2.0,2.0,,-0.0,9000.0,9000.0,0.0,-1.0,-33.33333333333333,,0.0,50.0,0.5586592178770949,declined
Birmingham,Birmingham_403250_281000,403250,281000,3.0,0.0,-0.0,11700.0,4350.0,3.0,3.0,0.0,-0.0,15300.0,5700.0,3.0,0.0,0.0,0.0,0.0,3600.0,30.76923076923077,persistent
Birmingham,Birmingham_403250_282000,403250,282000,1.0,0.0,-0.0,2800.0,2800.0,1.0,1.0,0.0,-0.0,4850.0,4850.0,1.0,0.0,0.0,0.0,0.0,2050.0,73.21428571428571,persistent
Birmingham,Birmingham_403250_282250,403250,282250,9.0,0.0,-0.0,22350.0,3250.0,4.0,6.0,0.0,-0.0,73650.0,10900.0,3.0,-3.0,-33.33333333333333,0.0,0.0,51300.0,229.53020134228188,declined
Birmingham,Birmingham_403250_284250,403250,284250,20.0,0.09090909090909091,0.42270908780599087,229200.0,8875.0,11.0,13.0,0.125,0.5402041423888608,284400.0,10000.0,8.0,-7.0,-35.0,3.4090909090909087,0.11749505458286996,55200.0,24.083769633507853,declined
Birmingham,Birmingham_403250_284500,403250,284500,2.0,0.0,0.6931471805599453,22650.0,11325.0,1.0,2.0,0.0,0.6931471805599453,22650.0,11325.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,persistent
Birmingham,Birmingham_403250_289250,403250,289250,1.0,0.0,-0.0,2550.0,2550.0,1.0,1.0,0.0,-0.0,4900.0,4900.0,1.0,0.0,0.0,0.0,0.0,2350.0,92.15686274509804,persistent
Birmingham,Birmingham_403250_289500,403250,289500,1.0,0.0,-0.0,1500.0,1500.0,1.0,1.0,0.0,-0.0,2900.0,2900.0,1.0,0.0,0.0,0.0,0.0,1400.0,93.33333333333333,persistent
Birmingham,Birmingham_403250_289750,403250,289750,43.0,0.06896551724137931,0.5452444413921549,168450.0,4200.0,29.0,40.0,0.0,0.6804536337918952,406150.0,7750.0,26.0,-3.0,-6.976744186046512,-6.896551724137931,0.13520919239974027,237700.0,141.1101216978332,declined
Birmingham,Birmingham_403500_277500,403500,277500,10.0,0.0,0.5004024235381879,82950.0,5300.0,6.0,9.0,0.0,0.6837389058487535,109350.0,7600.0,4.0,-1.0,-10.0,0.0,0.18333648231056565,26400.0,31.82640144665461,declined
Birmingham,Birmingham_403500_277750,403500,277750,1.0,0.0,-0.0,4400.0,4400.0,1.0,3.0,0.0,-0.0,10575.0,2700.0,1.0,2.0,200.0,0.0,0.0,6175.0,140.3409090909091,intensified
Birmingham,Birmingham_403500_278000,403500,278000,1.0,,-0.0,4050.0,4050.0,0.0,1.0,0.0,-0.0,7800.0,7800.0,1.0,0.0,0.0,,0.0,3750.0,92.5925925925926,persistent
Birmingham,Birmingham_403500_279000,403500,279000,15.0,0.07692307692307693,0.24493002679463532,59700.0,3200.0,13.0,15.0,0.0,0.48509409130221154,101650.0,5600.0,3.0,0.0,0.0,-7.6923076923076925,0.2401640645075762,41950.0,70.2680067001675,persistent
Birmingham,Birmingham_403500_280000,403500,280000,2.0,0.5,-0.0,13700.0,6850.0,2.0,2.0,0.0,-0.0,20950.0,10475.0,1.0,0.0,0.0,-50.0,0.0,7250.0,52.919708029197075,persistent
Birmingham,Birmingham_403500_280750,403500,280750,2.0,1.0,0.6931471805599453,5400.0,5400.0,1.0,1.0,1.0,-0.0,6200.0,6200.0,1.0,-1.0,-50.0,0.0,-0.6931471805599453,800.0,14.814814814814813,declined
Birmingham,Birmingham_403500_283000,403500,283000,8.0,,-0.0,207000.0,207000.0,0.0,2.0,0.0,-0.0,267000.0,133500.0,2.0,-6.0,-75.0,,0.0,60000.0,28.985507246376812,declined
Birmingham,Birmingham_403500_283250,403500,283250,13.0,0.08333333333333333,0.4293230219306162,43965.0,2650.0,12.0,12.0,0.0,0.2868359830561607,73930.0,4650.0,9.0,-1.0,-7.6923076923076925,-8.333333333333332,-0.14248703887445552,29965.0,68.15648811554645,declined
Birmingham,Birmingham_403500_283750,403500,283750,1.0,,-0.0,,,0.0,0.0,,,,,,-1.0,-100.0,,,,,disappeared
Birmingham,Birmingham_403500_284000,403500,284000,1.0,0.0,-0.0,2950.0,2950.0,1.0,1.0,0.0,-0.0,5000.0,5000.0,1.0,0.0,0.0,0.0,0.0,2050.0,69.49152542372882,persistent
Birmingham,Birmingham_403500_284250,403500,284250,3.0,0.0,0.6365141682948128,19000.0,9500.0,2.0,3.0,0.0,0.6365141682948128,20490.0,8400.0,1.0,0.0,0.0,0.0,0.0,1490.0,7.842105263157895,persistent
Birmingham,Birmingham_403500_284500,403500,284500,84.0,0.02040816326530612,0.6560731947822387,2798650.0,27500.0,49.0,81.0,0.02631578947368421,0.7143189968911964,2503250.0,23125.0,38.0,-3.0,-3.571428571428571,0.5907626208378088,0.05824580210895769,-295400.0,-10.555089060797169,declined
Birmingham,Birmingham_403500_284750,403500,284750,6.0,0.3333333333333333,-0.0,12700.0,3275.0,3.0,4.0,,-0.0,18850.0,4850.0,0.0,-2.0,-33.33333333333333,,0.0,6150.0,48.4251968503937,declined
Birmingham,Birmingham_403500_285000,403500,285000,4.0,0.0,-0.0,14075.0,3775.0,3.0,2.0,,-0.0,22800.0,11400.0,0.0,-2.0,-50.0,,0.0,8725.0,61.98934280639432,declined
Birmingham,Birmingham_403500_287250,403500,287250,2.0,,-0.0,6450.0,3225.0,0.0,2.0,0.0,-0.0,9150.0,4575.0,1.0,0.0,0.0,,0.0,2700.0,41.86046511627907,persistent
Birmingham,Birmingham_403500_287500,403500,287500,17.0,0.0,-0.0,54320.0,4325.0,7.0,16.0,0.0,-0.0,148575.0,8850.0,9.0,-1.0,-5.88235294117647,0.0,0.0,94255.0,173.5180412371134,declined
Birmingham,Birmingham_403500_289250,403500,289250,2.0,0.5,0.6931471805599453,37575.0,18787.5,2.0,1.0,,-0.0,44250.0,44250.0,0.0,-1.0,-50.0,,-0.6931471805599453,6675.0,17.764471057884233,declined
Birmingham,Birmingham_403500_289500,403500,289500,1.0,,-0.0,4050.0,4050.0,0.0,2.0,0.0,-0.0,12100.0,6050.0,1.0,1.0,100.0,,0.0,8050.0,198.76543209876542,intensified
Birmingham,Birmingham_403500_289750,403500,289750,3.0,0.0,0.6365141682948128,5875.0,1950.0,2.0,4.0,0.0,0.5623351446188083,25600.0,5800.0,2.0,1.0,33.33333333333333,0.0,-0.07417902367600449,19725.0,335.74468085106383,intensified
Birmingham,Birmingham_403500_290500,403500,290500,6.0,0.0,-0.0,17350.0,2800.0,5.0,6.0,0.0,-0.0,35850.0,5800.0,4.0,0.0,0.0,0.0,0.0,18500.0,106.62824207492795,persistent
Birmingham,Birmingham_403750_277000,403750,277000,1.0,,-0.0,23000.0,23000.0,0.0,1.0,,-0.0,,,0.0,0.0,0.0,,0.0,,,persistent
Birmingham,Birmingham_403750_277250,403750,277250,1.0,0.0,-0.0,4950.0,4950.0,1.0,1.0,,-0.0,5900.0,5900.0,0.0,0.0,0.0,,0.0,950.0,19.19191919191919,persistent
Birmingham,Birmingham_403750_277750,403750,277750,2.0,0.0,0.6931471805599453,9800.0,4900.0,1.0,3.0,0.0,-0.0,13775.0,5800.0,1.0,1.0,50.0,0.0,-0.6931471805599453,3975.0,40.56122448979592,intensified
Birmingham,Birmingham_403750_278500,403750,278500,4.0,0.0,0.5623351446188083,36400.0,7600.0,3.0,4.0,0.0,0.5623351446188083,46400.0,10700.0,1.0,0.0,0.0,0.0,0.0,10000.0,27.472527472527474,persistent
Birmingham,Birmingham_403750_281750,403750,281750,1.0,,-0.0,,,0.0,0.0,,,,,,-1.0,-100.0,,,,,disappeared
Birmingham,Birmingham_403750_282000,403750,282000,1.0,0.0,-0.0,40000.0,40000.0,1.0,1.0,0.0,-0.0,30000.0,30000.0,1.0,0.0,0.0,0.0,0.0,-10000.0,-25.0,persistent
Birmingham,Birmingham_403750_283250,403750,283250,1.0,0.0,-0.0,4250.0,4250.0,1.0,1.0,0.0,-0.0,7500.0,7500.0,1.0,0.0,0.0,0.0,0.0,3250.0,76.47058823529412,persistent
Birmingham,Birmingham_403750_284500,403750,284500,38.0,0.0,1.0102099474266797,1547500.0,35125.0,18.0,34.0,0.0,1.0659980904624247,1440500.0,28000.0,7.0,-4.0,-10.526315789473683,0.0,0.055788143035744975,-107000.0,-6.91437802907916,declined
Birmingham,Birmingham_403750_284750,403750,284750,12.0,0.0,0.45056120886630463,185100.0,10250.0,4.0,9.0,0.0,0.34883209584303193,199500.0,13250.0,1.0,-3.0,-25.0,0.0,-0.1017291130232727,14400.0,7.779578606158834,declined
Birmingham,Birmingham_403750_287500,403750,287500,69.0,0.0,0.33461842742570785,350040.0,4725.0,46.0,55.0,0.038461538461538464,0.4392536933797388,806400.0,11625.0,26.0,-14.0,-20.28985507246377,3.8461538461538463,0.10463526595403094,456360.0,130.3736715803908,declined
Birmingham,Birmingham_403750_289250,403750,289250,1.0,,-0.0,2500.0,2500.0,0.0,1.0,0.0,-0.0,4200.0,4200.0,1.0,0.0,0.0,,0.0,1700.0,68.0,persistent
Birmingham,Birmingham_403750_289500,403750,289500,13.0,0.2,0.6870920273799715,52950.0,3600.0,5.0,10.0,0.14285714285714285,0.639031859650177,155100.0,8100.0,7.0,-3.0,-23.076923076923077,-5.714285714285716,-0.0480601677297946,102150.0,192.91784702549575,declined
Birmingham,Birmingham_403750_290000,403750,290000,1.0,0.0,-0.0,4200.0,4200.0,1.0,0.0,,,,,,-1.0,-100.0,,,,,disappeared
Birmingham,Birmingham_403750_290500,403750,290500,4.0,1.0,-0.0,8050.0,1825.0,2.0,4.0,0.0,-0.0,15450.0,3475.0,4.0,0.0,0.0,-100.0,0.0,7400.0,91.92546583850931,persistent
Birmingham,Birmingham_403750_290750,403750,290750,3.0,1.0,-0.0,3850.0,3850.0,1.0,1.0,,-0.0,3250.0,3250.0,0.0,-2.0,-66.66666666666666,,0.0,-600.0,-15.584415584415584,declined
Birmingham,Birmingham_404000_282000,404000,282000,8.0,0.0,0.7356219397587946,40950.0,5000.0,6.0,6.0,0.0,0.45056120886630463,59200.0,8700.0,3.0,-2.0,-25.0,0.0,-0.28506073089249,18250.0,44.56654456654457,declined
Birmingham,Birmingham_404000_282250,404000,282250,31.0,0.1875,0.3179367802622418,157050.0,4950.0,16.0,26.0,0.2222222222222222,0.2711893730418441,249400.0,8700.0,9.0,-5.0,-16.129032258064516,3.472222222222221,-0.04674740722039772,92350.0,58.80292900350207,declined
Birmingham,Birmingham_404000_282500,404000,282500,14.0,0.0,0.25731864054383163,3212500.0,265000.0,6.0,11.0,0.0,0.30463609734923813,1845500.0,221000.0,6.0,-3.0,-21.428571428571427,0.0,0.0473174568054065,-1367000.0,-42.552529182879375,declined
Birmingham,Birmingham_404000_282750,404000,282750,1.0,0.0,-0.0,660000.0,660000.0,1.0,20.0,0.0,0.9376369622724492,4113500.0,73000.0,12.0,19.0,1900.0,0.0,0.9376369622724492,3453500.0,523.2575757575758,intensified
Birmingham,Birmingham_404000_285750,404000,285750,4.0,0.0,0.5623351446188083,617600.0,166500.0,3.0,4.0,0.0,0.5623351446188083,468750.0,131000.0,2.0,0.0,0.0,0.0,0.0,-148850.0,-24.10136010362694,persistent
Birmingham,Birmingham_404000_286000,404000,286000,4.0,0.0,1.0397207708399179,174200.0,70000.0,1.0,3.0,,1.0986122886681096,154500.0,56500.0,0.0,-1.0,-25.0,,0.058891517828191686,-19700.0,-11.308840413318025,declined
Birmingham,Birmingham_404000_287500,404000,287500,44.0,0.03225806451612903,-0.0,200575.0,3425.0,31.0,43.0,0.03571428571428571,-0.0,293550.0,6400.0,28.0,-1.0,-2.272727272727273,0.3456221198156681,0.0,92975.0,46.35423158419544,declined
Birmingham,Birmingham_404000_288000,404000,288000,1.0,1.0,-0.0,0.0,0.0,1.0,0.0,,,,,,-1.0,-100.0,,,,,disappeared
