"city","grid_id","grid_x","grid_y","floor_area_total_2016","floor_area_total_2025","floor_area_change","floor_area_change_class"
"Birmingham","Birmingham_401250_282500",401250,282500,1042.88,783.68,-259.2,"Decrease 1-500 sqm"
"Birmingham","Birmingham_401500_282500",401500,282500,346.39,346.39,0,"No change"
"Birmingham","Birmingham_402000_282500",402000,282500,1351.89,1351.89,0,"No change"
"Birmingham","Birmingham_403000_282500",403000,282500,594.5,594.5,0,"No change"
"Birmingham","Birmingham_404000_282500",404000,282500,24052.9,14125.88,-9927.02,"Decrease > 500 sqm"
"Birmingham","Birmingham_404250_282500",404250,282500,30.1,541,510.9,"Increase > 500 sqm"
"Birmingham","Birmingham_404500_282500",404500,282500,283.46,0,-283.46,"Decrease 1-500 sqm"
"Birmingham","Birmingham_404750_282500",404750,282500,172.7,16.5,-156.2,"Decrease 1-500 sqm"
"Birmingham","Birmingham_405750_282500",405750,282500,412.06,206.46,-205.6,"Decrease 1-500 sqm"
"Birmingham","Birmingham_410000_282500",410000,282500,231.23,315.14,83.91,"Increase 1-500 sqm"
"Birmingham","Birmingham_410250_282500",410250,282500,165.35,115.95,-49.4,"Decrease 1-500 sqm"
"Birmingham","Birmingham_410500_282500",410500,282500,1808.5,1586.63,-221.87,"Decrease 1-500 sqm"
"Birmingham","Birmingham_410750_282500",410750,282500,236.2,236.2,0,"No change"
"Birmingham","Birmingham_411250_282500",411250,282500,583.3,464.3,-119,"Decrease 1-500 sqm"
"Birmingham","Birmingham_411500_282500",411500,282500,88.4,88.4,0,"No change"
"Birmingham","Birmingham_411750_282500",411750,282500,257.61,257.61,0,"No change"
"Birmingham","Birmingham_399000_282750",399000,282750,47.4,47.4,0,"No change"
"Birmingham","Birmingham_399250_282750",399250,282750,1683.6,783.19,-900.41,"Decrease > 500 sqm"
"Birmingham","Birmingham_400250_282750",400250,282750,106.29,106.29,0,"No change"
"Birmingham","Birmingham_400750_282750",400750,282750,131.2,131.2,0,"No change"
"Birmingham","Birmingham_401500_282750",401500,282750,7642.69,7173.64,-469.05,"Decrease 1-500 sqm"
"Birmingham","Birmingham_402250_282750",402250,282750,124.7,136.22,11.52,"Increase 1-500 sqm"
"Birmingham","Birmingham_403000_282750",403000,282750,167.3,167.3,0,"No change"
"Birmingham","Birmingham_404000_282750",404000,282750,3700.77,20829.27,17128.5,"Increase > 500 sqm"
"Birmingham","Birmingham_404250_282750",404250,282750,2364.85,3486.69,1121.84,"Increase > 500 sqm"
"Birmingham","Birmingham_404500_282750",404500,282750,1585.32,1371.79,-213.53,"Decrease 1-500 sqm"
"Birmingham","Birmingham_404750_282750",404750,282750,38,38,0,"No change"
"Birmingham","Birmingham_405750_282750",405750,282750,393.04,368.14,-24.9,"Decrease 1-500 sqm"
"Birmingham","Birmingham_407500_282750",407500,282750,296.98,320.45,23.47,"Increase 1-500 sqm"
"Birmingham","Birmingham_409500_282750",409500,282750,2915.95,2663.51,-252.44,"Decrease 1-500 sqm"
"Birmingham","Birmingham_409750_282750",409750,282750,3945.87,3492.42,-453.45,"Decrease 1-500 sqm"
"Birmingham","Birmingham_410000_282750",410000,282750,335.08,130.28,-204.8,"Decrease 1-500 sqm"
"Birmingham","Birmingham_410250_282750",410250,282750,180.08,180.08,0,"No change"
"Birmingham","Birmingham_410500_282750",410500,282750,782.74,782.74,0,"No change"
"Birmingham","Birmingham_411250_282750",411250,282750,5947.05,5286.17,-660.88,"Decrease > 500 sqm"
"Birmingham","Birmingham_411500_282750",411500,282750,78.6,436.19,357.59,"Increase 1-500 sqm"
"Birmingham","Birmingham_412500_282750",412500,282750,3426.37,2578.97,-847.4,"Decrease > 500 sqm"
"Birmingham","Birmingham_412750_282750",412750,282750,1484.08,1193.58,-290.5,"Decrease 1-500 sqm"
"Birmingham","Birmingham_402500_283000",402500,283000,105.7,105.7,0,"No change"
"Birmingham","Birmingham_403500_283000",403500,283000,7881.51,1200.65,-6680.86,"Decrease > 500 sqm"
"Birmingham","Birmingham_404500_283000",404500,283000,5368.83,3153.89,-2214.94,"Decrease > 500 sqm"
"Birmingham","Birmingham_404750_283000",404750,283000,4696.53,2046.53,-2650,"Decrease > 500 sqm"
"Birmingham","Birmingham_405750_283000",405750,283000,951.58,787.1,-164.48,"Decrease 1-500 sqm"
"Birmingham","Birmingham_406000_283000",406000,283000,53.24,53.24,0,"No change"
"Birmingham","Birmingham_407500_283000",407500,283000,4736.76,5250.08,513.32,"Increase > 500 sqm"
"Birmingham","Birmingham_407750_283000",407750,283000,7675,6514.5,-1160.5,"Decrease > 500 sqm"
"Birmingham","Birmingham_408000_283000",408000,283000,97.78,97.78,0,"No change"
"Birmingham","Birmingham_408750_283000",408750,283000,73.7,73.7,0,"No change"
"Birmingham","Birmingham_409000_283000",409000,283000,62.88,0,-62.88,"Decrease 1-500 sqm"
"Birmingham","Birmingham_409250_283000",409250,283000,543.51,543.51,0,"No change"
"Birmingham","Birmingham_409500_283000",409500,283000,16603.37,14250.02,-2353.35,"Decrease > 500 sqm"
"Birmingham","Birmingham_410500_283000",410500,283000,710.18,231.44,-478.74,"Decrease 1-500 sqm"
"Birmingham","Birmingham_410750_283000",410750,283000,2410.6,540.19,-1870.41,"Decrease > 500 sqm"
"Birmingham","Birmingham_411000_283000",411000,283000,495.19,1396.63,901.44,"Increase > 500 sqm"
"Birmingham","Birmingham_411750_283000",411750,283000,910.4,640.83,-269.57,"Decrease 1-500 sqm"
"Birmingham","Birmingham_412000_283000",412000,283000,18276.17,14417.14,-3859.03,"Decrease > 500 sqm"
"Birmingham","Birmingham_412250_283000",412250,283000,8403.95,7942.11,-461.840000000001,"Decrease 1-500 sqm"
"Birmingham","Birmingham_412500_283000",412500,283000,2322.98,1719.77,-603.21,"Decrease > 500 sqm"
"Birmingham","Birmingham_412750_283000",412750,283000,73.6,73.6,0,"No change"
"Birmingham","Birmingham_413000_283000",413000,283000,256.26,328.26,72,"Increase 1-500 sqm"
"Birmingham","Birmingham_402250_283250",402250,283250,1008.82,1063.52,54.7,"Increase 1-500 sqm"
"Birmingham","Birmingham_403500_283250",403500,283250,4622.04,986.84,-3635.2,"Decrease > 500 sqm"
"Birmingham","Birmingham_403750_283250",403750,283250,59.8,59.8,0,"No change"
"Birmingham","Birmingham_406000_283250",406000,283250,120.5,1593.5,1473,"Increase > 500 sqm"
"Birmingham","Birmingham_407250_283250",407250,283250,32.7,32.7,0,"No change"
"Birmingham","Birmingham_407500_283250",407500,283250,6883.24,4483.39,-2399.85,"Decrease > 500 sqm"
"Birmingham","Birmingham_407750_283250",407750,283250,1799.3,1600.78,-198.52,"Decrease 1-500 sqm"
"Birmingham","Birmingham_408000_283250",408000,283250,13,0,-13,"Decrease 1-500 sqm"
"Birmingham","Birmingham_409250_283250",409250,283250,454.9,577.12,122.22,"Increase 1-500 sqm"
"Birmingham","Birmingham_409500_283250",409500,283250,4785.76,4004.16,-781.6,"Decrease > 500 sqm"
"Birmingham","Birmingham_409750_283250",409750,283250,297.35,297.35,0,"No change"
"Birmingham","Birmingham_410250_283250",410250,283250,57.39,57.39,0,"No change"
"Birmingham","Birmingham_411250_283250",411250,283250,66.9,66.9,0,"No change"
"Birmingham","Birmingham_411750_283250",411750,283250,631.58,653.56,21.9799999999999,"Increase 1-500 sqm"
"Birmingham","Birmingham_412000_283250",412000,283250,480.88,480.88,0,"No change"
"Birmingham","Birmingham_412750_283250",412750,283250,92.6,92.6,0,"No change"
"Birmingham","Birmingham_413000_283250",413000,283250,410.67,410.67,0,"No change"
"Birmingham","Birmingham_402250_283500",402250,283500,453.2,453.2,0,"No change"
"Birmingham","Birmingham_403000_283500",403000,283500,565.5,565.5,0,"No change"
"Birmingham","Birmingham_404750_283500",404750,283500,816.37,75.9,-740.47,"Decrease > 500 sqm"
"Birmingham","Birmingham_405750_283500",405750,283500,174.83,0,-174.83,"Decrease 1-500 sqm"
"Birmingham","Birmingham_407500_283500",407500,283500,1773.14,1631.34,-141.8,"Decrease 1-500 sqm"
"Birmingham","Birmingham_408000_283500",408000,283500,250.2,250.2,0,"No change"
"Birmingham","Birmingham_408500_283500",408500,283500,284.78,0,-284.78,"Decrease 1-500 sqm"
"Birmingham","Birmingham_409000_283500",409000,283500,803.89,753.57,-50.3199999999999,"Decrease 1-500 sqm"
"Birmingham","Birmingham_409250_283500",409250,283500,970.5,922.74,-47.76,"Decrease 1-500 sqm"
"Birmingham","Birmingham_409500_283500",409500,283500,24.6,24.6,0,"No change"
"Birmingham","Birmingham_410250_283500",410250,283500,249.9,474.02,224.12,"Increase 1-500 sqm"
"Birmingham","Birmingham_410500_283500",410500,283500,247.69,0,-247.69,"Decrease 1-500 sqm"
"Birmingham","Birmingham_411000_283500",411000,283500,1913.42,1913.42,0,"No change"
"Birmingham","Birmingham_411500_283500",411500,283500,919.94,384.83,-535.11,"Decrease > 500 sqm"
"Birmingham","Birmingham_412250_283500",412250,283500,563.15,487.15,-75.9999999999999,"Decrease 1-500 sqm"
"Birmingham","Birmingham_412500_283500",412500,283500,168.92,0,-168.92,"Decrease 1-500 sqm"
"Birmingham","Birmingham_413000_283500",413000,283500,182.29,180.53,-1.76000000000002,"Decrease 1-500 sqm"
"Birmingham","Birmingham_414750_283500",414750,283500,1249.97,3600.49,2350.52,"Increase > 500 sqm"
"Birmingham","Birmingham_415000_283500",415000,283500,17349.92,8580.3,-8769.62,"Decrease > 500 sqm"
"Birmingham","Birmingham_415250_283500",415250,283500,1088.57,862.35,-226.22,"Decrease 1-500 sqm"
"Birmingham","Birmingham_399250_283750",399250,283750,887.53,887.53,0,"No change"
"Birmingham","Birmingham_400250_283750",400250,283750,199.7,199.7,0,"No change"
"Birmingham","Birmingham_400500_283750",400500,283750,198.5,198.5,0,"No change"
"Birmingham","Birmingham_400750_283750",400750,283750,1219.29,898.41,-320.88,"Decrease 1-500 sqm"
"Birmingham","Birmingham_401250_283750",401250,283750,464.3,486.98,22.68,"Increase 1-500 sqm"
"Birmingham","Birmingham_401750_283750",401750,283750,723.2,415.98,-307.22,"Decrease 1-500 sqm"
"Birmingham","Birmingham_403500_283750",403500,283750,38.6,0,-38.6,"Decrease 1-500 sqm"
"Birmingham","Birmingham_404250_283750",404250,283750,157.65,61.5,-96.15,"Decrease 1-500 sqm"
"Birmingham","Birmingham_404500_283750",404500,283750,4.4,4.4,0,"No change"
"Birmingham","Birmingham_404750_283750",404750,283750,2544.28,1369.94,-1174.34,"Decrease > 500 sqm"
"Birmingham","Birmingham_407500_283750",407500,283750,78.5,78.5,0,"No change"
"Birmingham","Birmingham_407750_283750",407750,283750,176.1,176.1,0,"No change"
"Birmingham","Birmingham_408250_283750",408250,283750,10413.46,7199.41,-3214.05,"Decrease > 500 sqm"
"Birmingham","Birmingham_408500_283750",408500,283750,1684.17,1352.44,-331.73,"Decrease 1-500 sqm"
"Birmingham","Birmingham_409000_283750",409000,283750,6436.98,5867.12,-569.860000000001,"Decrease > 500 sqm"
"Birmingham","Birmingham_409250_283750",409250,283750,2107.34,2202.56,95.2199999999998,"Increase 1-500 sqm"
"Birmingham","Birmingham_409500_283750",409500,283750,67.17,62.97,-4.2,"Decrease 1-500 sqm"
"Birmingham","Birmingham_410000_283750",410000,283750,784.98,937.78,152.8,"Increase 1-500 sqm"
"Birmingham","Birmingham_410250_283750",410250,283750,704.74,663.72,-41.02,"Decrease 1-500 sqm"
"Birmingham","Birmingham_410500_283750",410500,283750,1616.02,1424.93,-191.09,"Decrease 1-500 sqm"
"Birmingham","Birmingham_410750_283750",410750,283750,946.4,915.4,-31,"Decrease 1-500 sqm"
"Birmingham","Birmingham_411000_283750",411000,283750,2357.95,1506.85,-851.1,"Decrease > 500 sqm"
"Birmingham","Birmingham_411250_283750",411250,283750,668.45,2146.55,1478.1,"Increase > 500 sqm"
"Birmingham","Birmingham_411500_283750",411500,283750,2957.8,0,-2957.8,"Decrease > 500 sqm"
"Birmingham","Birmingham_411750_283750",411750,283750,406.9,399.67,-7.22999999999996,"Decrease 1-500 sqm"
"Birmingham","Birmingham_412250_283750",412250,283750,2129.86,2012.27,-117.59,"Decrease 1-500 sqm"
"Birmingham","Birmingham_412500_283750",412500,283750,36.6,36.6,0,"No change"
"Birmingham","Birmingham_412750_283750",412750,283750,12.4,12.4,0,"No change"
"Birmingham","Birmingham_413000_283750",413000,283750,522.52,432.46,-90.06,"Decrease 1-500 sqm"
"Birmingham","Birmingham_414500_283750",414500,283750,2099.97,1972.27,-127.7,"Decrease 1-500 sqm"
"Birmingham","Birmingham_414750_283750",414750,283750,7173.77,6569.51,-604.26,"Decrease > 500 sqm"
"Birmingham","Birmingham_415000_283750",415000,283750,7362.44,4799.9,-2562.54,"Decrease > 500 sqm"
"Birmingham","Birmingham_415500_283750",415500,283750,1179.03,1039.13,-139.9,"Decrease 1-500 sqm"
"Birmingham","Birmingham_416000_283750",416000,283750,1313.12,0,-1313.12,"Decrease > 500 sqm"
"Birmingham","Birmingham_399750_284000",399750,284000,217.64,217.64,0,"No change"
"Birmingham","Birmingham_401500_284000",401500,284000,22.1,22.1,0,"No change"
"Birmingham","Birmingham_401750_284000",401750,284000,62.6,102,39.4,"Increase 1-500 sqm"
"Birmingham","Birmingham_402250_284000",402250,284000,1382.84,1392.58,9.74000000000001,"Increase 1-500 sqm"
"Birmingham","Birmingham_402500_284000",402500,284000,230.9,101.3,-129.6,"Decrease 1-500 sqm"
"Birmingham","Birmingham_403500_284000",403500,284000,56,56,0,"No change"
"Birmingham","Birmingham_406250_284000",406250,284000,1391.59,1391.59,0,"No change"
"Birmingham","Birmingham_407000_284000",407000,284000,47.3,0,-47.3,"Decrease 1-500 sqm"
"Birmingham","Birmingham_407250_284000",407250,284000,700.6,499.17,-201.43,"Decrease 1-500 sqm"
"Birmingham","Birmingham_407500_284000",407500,284000,233.64,30,-203.64,"Decrease 1-500 sqm"
"Birmingham","Birmingham_407750_284000",407750,284000,5717.34,4561.35,-1155.99,"Decrease > 500 sqm"
"Birmingham","Birmingham_408000_284000",408000,284000,1997,714.61,-1282.39,"Decrease > 500 sqm"
"Birmingham","Birmingham_408250_284000",408250,284000,3112.3,2823.24,-289.06,"Decrease 1-500 sqm"
"Birmingham","Birmingham_408500_284000",408500,284000,3300.67,2539.78,-760.89,"Decrease > 500 sqm"
"Birmingham","Birmingham_408750_284000",408750,284000,808.53,468.33,-340.2,"Decrease 1-500 sqm"
"Birmingham","Birmingham_409000_284000",409000,284000,11119.31,6988.28,-4131.03,"Decrease > 500 sqm"
"Birmingham","Birmingham_409250_284000",409250,284000,181.02,181.02,0,"No change"
"Birmingham","Birmingham_409500_284000",409500,284000,4698.66,4670.05,-28.6099999999997,"Decrease 1-500 sqm"
"Birmingham","Birmingham_409750_284000",409750,284000,1986.84,1687.11,-299.73,"Decrease 1-500 sqm"
"Birmingham","Birmingham_410000_284000",410000,284000,574.12,664.8,90.6799999999999,"Increase 1-500 sqm"
"Birmingham","Birmingham_410250_284000",410250,284000,13.1,13.1,0,"No change"
"Birmingham","Birmingham_411000_284000",411000,284000,209.52,209.52,0,"No change"
"Birmingham","Birmingham_411250_284000",411250,284000,958.41,391.9,-566.51,"Decrease > 500 sqm"
"Birmingham","Birmingham_411500_284000",411500,284000,36.2,0,-36.2,"Decrease 1-500 sqm"
"Birmingham","Birmingham_412250_284000",412250,284000,759.68,639.75,-119.93,"Decrease 1-500 sqm"
"Birmingham","Birmingham_413000_284000",413000,284000,245,134.4,-110.6,"Decrease 1-500 sqm"
"Birmingham","Birmingham_414000_284000",414000,284000,2589.06,1994.24,-594.82,"Decrease > 500 sqm"
"Birmingham","Birmingham_414250_284000",414250,284000,7902.76,4437.14,-3465.62,"Decrease > 500 sqm"
"Birmingham","Birmingham_399750_284250",399750,284250,190.61,190.61,0,"No change"
"Birmingham","Birmingham_400500_284250",400500,284250,944.9,944.9,0,"No change"
"Birmingham","Birmingham_400750_284250",400750,284250,281.5,96.6,-184.9,"Decrease 1-500 sqm"
"Birmingham","Birmingham_402500_284250",402500,284250,73,73,0,"No change"
"Birmingham","Birmingham_402750_284250",402750,284250,668.81,614.68,-54.13,"Decrease 1-500 sqm"
"Birmingham","Birmingham_403000_284250",403000,284250,3407.72,3208.68,-199.04,"Decrease 1-500 sqm"
"Birmingham","Birmingham_403250_284250",403250,284250,1935.28,1388.96,-546.32,"Decrease > 500 sqm"
"Birmingham","Birmingham_403500_284250",403500,284250,279.5,217.7,-61.8,"Decrease 1-500 sqm"
"Birmingham","Birmingham_404500_284250",404500,284250,566.21,203.57,-362.64,"Decrease 1-500 sqm"
"Birmingham","Birmingham_405000_284250",405000,284250,769.1,769.1,0,"No change"
"Birmingham","Birmingham_406250_284250",406250,284250,579.85,577.85,-2,"Decrease 1-500 sqm"
"Birmingham","Birmingham_407000_284250",407000,284250,2174.69,1500.61,-674.08,"Decrease > 500 sqm"
"Birmingham","Birmingham_407250_284250",407250,284250,1019.15,1587.25,568.1,"Increase > 500 sqm"
"Birmingham","Birmingham_407500_284250",407500,284250,130.6,130.6,0,"No change"
"Birmingham","Birmingham_407750_284250",407750,284250,6855.18,4616.51,-2238.67,"Decrease > 500 sqm"
"Birmingham","Birmingham_408000_284250",408000,284250,1380.62,972.02,-408.6,"Decrease 1-500 sqm"
"Birmingham","Birmingham_408250_284250",408250,284250,10628.22,7306.2,-3322.02,"Decrease > 500 sqm"
"Birmingham","Birmingham_408500_284250",408500,284250,3066.15,5412.68,2346.53,"Increase > 500 sqm"
"Birmingham","Birmingham_408750_284250",408750,284250,9840.85,7167.15,-2673.7,"Decrease > 500 sqm"
"Birmingham","Birmingham_409000_284250",409000,284250,2342.82,2526.82,184,"Increase 1-500 sqm"
"Birmingham","Birmingham_409250_284250",409250,284250,511.1,626.95,115.85,"Increase 1-500 sqm"
"Birmingham","Birmingham_409500_284250",409500,284250,322.11,152.65,-169.46,"Decrease 1-500 sqm"
"Birmingham","Birmingham_410750_284250",410750,284250,566.16,212.5,-353.66,"Decrease 1-500 sqm"
"Birmingham","Birmingham_411000_284250",411000,284250,108.6,108.6,0,"No change"
"Birmingham","Birmingham_411500_284250",411500,284250,567.78,0,-567.78,"Decrease > 500 sqm"
"Birmingham","Birmingham_411750_284250",411750,284250,3467.6,149.3,-3318.3,"Decrease > 500 sqm"
"Birmingham","Birmingham_412000_284250",412000,284250,796.89,682.39,-114.5,"Decrease 1-500 sqm"
"Birmingham","Birmingham_412250_284250",412250,284250,76.9,76.9,0,"No change"
"Birmingham","Birmingham_413500_284250",413500,284250,1074.53,1074.53,0,"No change"
"Birmingham","Birmingham_413750_284250",413750,284250,230.52,101.55,-128.97,"Decrease 1-500 sqm"
"Birmingham","Birmingham_415000_284250",415000,284250,427.4,427.4,0,"No change"
"Birmingham","Birmingham_415750_284250",415750,284250,308.17,308.17,0,"No change"
"Birmingham","Birmingham_399750_284500",399750,284500,5448.6,2724.3,-2724.3,"Decrease > 500 sqm"
"Birmingham","Birmingham_4e+05_284500",4e+05,284500,114.8,13.9,-100.9,"Decrease 1-500 sqm"
"Birmingham","Birmingham_400250_284500",400250,284500,340.61,340.61,0,"No change"
"Birmingham","Birmingham_401250_284500",401250,284500,656.08,656.08,0,"No change"
"Birmingham","Birmingham_401750_284500",401750,284500,1047.74,999.78,-47.96,"Decrease 1-500 sqm"
"Birmingham","Birmingham_402000_284500",402000,284500,382.3,199.8,-182.5,"Decrease 1-500 sqm"
"Birmingham","Birmingham_402500_284500",402500,284500,66.6,69.65,3.05000000000001,"Increase 1-500 sqm"
"Birmingham","Birmingham_402750_284500",402750,284500,980.04,1094.25,114.21,"Increase 1-500 sqm"
"Birmingham","Birmingham_403250_284500",403250,284500,204.2,204.2,0,"No change"
"Birmingham","Birmingham_403500_284500",403500,284500,14866.94,14480.54,-386.4,"Decrease 1-500 sqm"
"Birmingham","Birmingham_403750_284500",403750,284500,12596.9,10551.38,-2045.52,"Decrease > 500 sqm"
"Birmingham","Birmingham_404250_284500",404250,284500,11,11,0,"No change"
"Birmingham","Birmingham_407000_284500",407000,284500,330.2,330.2,0,"No change"
"Birmingham","Birmingham_407500_284500",407500,284500,165.9,169.63,3.72999999999999,"Increase 1-500 sqm"
"Birmingham","Birmingham_407750_284500",407750,284500,6796.29,7487.82,691.53,"Increase > 500 sqm"
